review_id,sentence_id,sentence_index,primary_segment,Asin,Brand,Nation,Rating,sentence_polarity,sentiment_type,feature_dimension,feature_tag,matched_keywords,Sentence,Content
23257,23257_2,2,,B0BYDHRZWF,Coogert,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,"Easy to use, good coverage, works on all surfaces.","They work like a charm! Easy to use, good coverage, works on all surfaces."
23257,23257_2,2,,B0BYDHRZWF,Coogert,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,"Easy to use, good coverage, works on all surfaces.","They work like a charm! Easy to use, good coverage, works on all surfaces."
23260,23260_2,2,,B0BYDHRZWF,Coogert,US,5,0.0,positive,色彩饱和度与混合,正面-叠色/混合顺滑,easy to layer,"So versatile, and easy to layer.","I use them almost every day, paint markers have really changed the way I label, paint, and write things! So versatile, and easy to layer. The down side is that the tips get worn out, and you sometimes the color comes out unevenly if you haven’t shaken it enough."
23263,23263_1,1,,B0BYDHRZWF,Coogert,US,3,0.0,negative,教育与启发,负面-有学习门槛,difficult to use,They work great but by day 3 they were dry and very difficult to use.,They work great but by day 3 they were dry and very difficult to use. I didn’t get to use them that much and it’s not that ink ran out .. they try out quickly .
23267,23267_3,3,,B0BYDHRZWF,Coogert,US,5,0.0,positive,表面/介质表现,正面-在陶瓷(Ceramic)上表现好,dishwasher safe,We drew some tiny florals on my daughter’s water bottle and we will cover it with dishwasher safe mod podge.,These are amazing paint markers. They have a small point so they help with details. We drew some tiny florals on my daughter’s water bottle and we will cover it with dishwasher safe mod podge.  Seems to have a lot of paint in the tube so hopefully they last awhile. Would definitely purchase again!
23267,23267_4,4,,B0BYDHRZWF,Coogert,US,5,0.0,positive,笔头耐用性,正面-寿命长,they last,Seems to have a lot of paint in the tube so hopefully they last awhile.,These are amazing paint markers. They have a small point so they help with details. We drew some tiny florals on my daughter’s water bottle and we will cover it with dishwasher safe mod podge.  Seems to have a lot of paint in the tube so hopefully they last awhile. Would definitely purchase again!
23268,23268_1,1,,B0BYDHRZWF,Coogert,US,4,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Easy to use!,Easy to use!
23268,23268_1,1,,B0BYDHRZWF,Coogert,US,4,0.0,positive,教育与启发,正面-适合初学者,easy to use,Easy to use!,Easy to use!
23270,23270_2,2,多表面diy/定制群,B0BYDHRZWF,Coogert,US,5,0.0,negative,墨水特性,负面-易褪色/不防水,rubs off,Most acrylic markers are felt tip so the paint rubs off on the sides of anything you are painting and squishes out of shape after awhile or frays.,What I appreciate most about these is the plastic tips.  Most acrylic markers are felt tip so the paint rubs off on the sides of anything you are painting and squishes out of shape after awhile or frays.  This is not a problem with this product.  Very precise application.  I also appreciate that for areas the pen won't reach I can simply press the tip onto a paint palette to dispense a little of the paint and then use a fine brush.I love these very much and highly recommend.  My only complaint is that the red (like every other marker I've tried) is not red.  It's pink.  It's apparently a challenge to get actual red paint into a marker.
23271,23271_3,3,,B0BYDHRZWF,Coogert,US,5,0.0,positive,笔头耐用性,正面-寿命长,long lasting,Long lasting.,I buy a lot of markers. So far these are the best. Long lasting. All of them work. No leaking. Good color. I highly recommend. I’ll be ordering them agaim
23271,23271_3,3,,B0BYDHRZWF,Coogert,US,5,0.0,positive,墨水特性,正面-持久/防水,long lasting,Long lasting.,I buy a lot of markers. So far these are the best. Long lasting. All of them work. No leaking. Good color. I highly recommend. I’ll be ordering them agaim
23271,23271_3,3,,B0BYDHRZWF,Coogert,US,5,0.0,positive,容量,正面-容量大/耐用,long lasting,Long lasting.,I buy a lot of markers. So far these are the best. Long lasting. All of them work. No leaking. Good color. I highly recommend. I’ll be ordering them agaim
23273,23273_3,3,纸面手账/装饰书写群,B0BYDHRZWF,Coogert,US,3,0.0,positive,墨水特性,正面-环保/安全/无味,water based,Note of caution: the darker pinks bled when a water-based clear coat was applied.,I liked the variety of colors. Would be nice to get two black pens with the 36. Note of caution: the darker pinks bled when a water-based clear coat was applied.
23286,23286_3,3,,B0BYDHRZWF,Coogert,US,5,0.0,positive,笔头表现,正面-细节控制好,perfect for details,The fine tip makes it perfect for details and precise application.,"This was such a good find. I was worried it would be just average but they are very nice quality and opaque. The fine tip makes it perfect for details and precise application. The paint flows smoothly and the color selection is beautiful. I am an artist that has tried a few other brands including the popular (and expensive) ones and these are JUST as good quality, they have great usability. I’ve already decorated a number of things around my desk . They mix well while still wet for custom color blends, but with these many colors you’ll have everything you need. I will be trying out other sized markers from this brand when I can, for larger projects. These are skinny and sleek enough to fit into my pencil case. They work well on every surface and they dry with a slightly raised texture off the surface of whatever you’re going to draw on so I recommend grabbing some sort of acrylic finishing seal coat. I use mod podge’s iridescent shimmer acrylic sealer and regular glossy sealer to protect my finished (dried) work.Tips have not frayed whatsoever so far even with moderate use. I do use my art supplies gently with care though, so I am not doing any kind of heavy handed application to deliberately test their strength but from my use of them to customize 8 water bottles so far they are very strong and retain their pointy-ness for continuous fine detailing. Hope this helps I would get these they’re nice and worth the money with the discount especially!I don’t know what the sheerness rating means but I gave it five stars because they are NOT sheer they are OPAQUE and have no issues with sheerness. I only ever needed a single coat for applications and the coverage is beautiful. Have not tried them without a sealer coat on top, except on my stapler and stationary cup and they are still completely fine but It doesn’t get much traffic. I don’t know why anyone would NOT choose to protect their hard work."
23286,23286_5,5,,B0BYDHRZWF,Coogert,US,5,0.0,negative,性价比,负面-价格昂贵,expensive,"I am an artist that has tried a few other brands including the popular (and expensive) ones and these are JUST as good quality, they have great usability.","This was such a good find. I was worried it would be just average but they are very nice quality and opaque. The fine tip makes it perfect for details and precise application. The paint flows smoothly and the color selection is beautiful. I am an artist that has tried a few other brands including the popular (and expensive) ones and these are JUST as good quality, they have great usability. I’ve already decorated a number of things around my desk . They mix well while still wet for custom color blends, but with these many colors you’ll have everything you need. I will be trying out other sized markers from this brand when I can, for larger projects. These are skinny and sleek enough to fit into my pencil case. They work well on every surface and they dry with a slightly raised texture off the surface of whatever you’re going to draw on so I recommend grabbing some sort of acrylic finishing seal coat. I use mod podge’s iridescent shimmer acrylic sealer and regular glossy sealer to protect my finished (dried) work.Tips have not frayed whatsoever so far even with moderate use. I do use my art supplies gently with care though, so I am not doing any kind of heavy handed application to deliberately test their strength but from my use of them to customize 8 water bottles so far they are very strong and retain their pointy-ness for continuous fine detailing. Hope this helps I would get these they’re nice and worth the money with the discount especially!I don’t know what the sheerness rating means but I gave it five stars because they are NOT sheer they are OPAQUE and have no issues with sheerness. I only ever needed a single coat for applications and the coverage is beautiful. Have not tried them without a sealer coat on top, except on my stapler and stationary cup and they are still completely fine but It doesn’t get much traffic. I don’t know why anyone would NOT choose to protect their hard work."
23286,23286_7,7,,B0BYDHRZWF,Coogert,US,5,0.0,positive,颜色种类,正面-色彩丰富,many colors,"They mix well while still wet for custom color blends, but with these many colors you’ll have everything you need.","This was such a good find. I was worried it would be just average but they are very nice quality and opaque. The fine tip makes it perfect for details and precise application. The paint flows smoothly and the color selection is beautiful. I am an artist that has tried a few other brands including the popular (and expensive) ones and these are JUST as good quality, they have great usability. I’ve already decorated a number of things around my desk . They mix well while still wet for custom color blends, but with these many colors you’ll have everything you need. I will be trying out other sized markers from this brand when I can, for larger projects. These are skinny and sleek enough to fit into my pencil case. They work well on every surface and they dry with a slightly raised texture off the surface of whatever you’re going to draw on so I recommend grabbing some sort of acrylic finishing seal coat. I use mod podge’s iridescent shimmer acrylic sealer and regular glossy sealer to protect my finished (dried) work.Tips have not frayed whatsoever so far even with moderate use. I do use my art supplies gently with care though, so I am not doing any kind of heavy handed application to deliberately test their strength but from my use of them to customize 8 water bottles so far they are very strong and retain their pointy-ness for continuous fine detailing. Hope this helps I would get these they’re nice and worth the money with the discount especially!I don’t know what the sheerness rating means but I gave it five stars because they are NOT sheer they are OPAQUE and have no issues with sheerness. I only ever needed a single coat for applications and the coverage is beautiful. Have not tried them without a sealer coat on top, except on my stapler and stationary cup and they are still completely fine but It doesn’t get much traffic. I don’t know why anyone would NOT choose to protect their hard work."
23286,23286_11,11,,B0BYDHRZWF,Coogert,US,5,0.0,negative,笔头表现,负面-笔头磨损分叉,frayed,I use mod podge’s iridescent shimmer acrylic sealer and regular glossy sealer to protect my finished (dried) work.Tips have not frayed whatsoever so far even with moderate use.,"This was such a good find. I was worried it would be just average but they are very nice quality and opaque. The fine tip makes it perfect for details and precise application. The paint flows smoothly and the color selection is beautiful. I am an artist that has tried a few other brands including the popular (and expensive) ones and these are JUST as good quality, they have great usability. I’ve already decorated a number of things around my desk . They mix well while still wet for custom color blends, but with these many colors you’ll have everything you need. I will be trying out other sized markers from this brand when I can, for larger projects. These are skinny and sleek enough to fit into my pencil case. They work well on every surface and they dry with a slightly raised texture off the surface of whatever you’re going to draw on so I recommend grabbing some sort of acrylic finishing seal coat. I use mod podge’s iridescent shimmer acrylic sealer and regular glossy sealer to protect my finished (dried) work.Tips have not frayed whatsoever so far even with moderate use. I do use my art supplies gently with care though, so I am not doing any kind of heavy handed application to deliberately test their strength but from my use of them to customize 8 water bottles so far they are very strong and retain their pointy-ness for continuous fine detailing. Hope this helps I would get these they’re nice and worth the money with the discount especially!I don’t know what the sheerness rating means but I gave it five stars because they are NOT sheer they are OPAQUE and have no issues with sheerness. I only ever needed a single coat for applications and the coverage is beautiful. Have not tried them without a sealer coat on top, except on my stapler and stationary cup and they are still completely fine but It doesn’t get much traffic. I don’t know why anyone would NOT choose to protect their hard work."
23286,23286_12,12,,B0BYDHRZWF,Coogert,US,5,0.0,positive,场景表现,正面-适合手工艺/物品定制,water bottles,"I do use my art supplies gently with care though, so I am not doing any kind of heavy handed application to deliberately test their strength but from my use of them to customize 8 water bottles so far they are very strong and retain their pointy-ness for continuous fine detailing.","This was such a good find. I was worried it would be just average but they are very nice quality and opaque. The fine tip makes it perfect for details and precise application. The paint flows smoothly and the color selection is beautiful. I am an artist that has tried a few other brands including the popular (and expensive) ones and these are JUST as good quality, they have great usability. I’ve already decorated a number of things around my desk . They mix well while still wet for custom color blends, but with these many colors you’ll have everything you need. I will be trying out other sized markers from this brand when I can, for larger projects. These are skinny and sleek enough to fit into my pencil case. They work well on every surface and they dry with a slightly raised texture off the surface of whatever you’re going to draw on so I recommend grabbing some sort of acrylic finishing seal coat. I use mod podge’s iridescent shimmer acrylic sealer and regular glossy sealer to protect my finished (dried) work.Tips have not frayed whatsoever so far even with moderate use. I do use my art supplies gently with care though, so I am not doing any kind of heavy handed application to deliberately test their strength but from my use of them to customize 8 water bottles so far they are very strong and retain their pointy-ness for continuous fine detailing. Hope this helps I would get these they’re nice and worth the money with the discount especially!I don’t know what the sheerness rating means but I gave it five stars because they are NOT sheer they are OPAQUE and have no issues with sheerness. I only ever needed a single coat for applications and the coverage is beautiful. Have not tried them without a sealer coat on top, except on my stapler and stationary cup and they are still completely fine but It doesn’t get much traffic. I don’t know why anyone would NOT choose to protect their hard work."
23286,23286_13,13,,B0BYDHRZWF,Coogert,US,5,0.0,positive,性价比,正面-性价比高,worth the money,Hope this helps I would get these they’re nice and worth the money with the discount especially!I don’t know what the sheerness rating means but I gave it five stars because they are NOT sheer they are OPAQUE and have no issues with sheerness.,"This was such a good find. I was worried it would be just average but they are very nice quality and opaque. The fine tip makes it perfect for details and precise application. The paint flows smoothly and the color selection is beautiful. I am an artist that has tried a few other brands including the popular (and expensive) ones and these are JUST as good quality, they have great usability. I’ve already decorated a number of things around my desk . They mix well while still wet for custom color blends, but with these many colors you’ll have everything you need. I will be trying out other sized markers from this brand when I can, for larger projects. These are skinny and sleek enough to fit into my pencil case. They work well on every surface and they dry with a slightly raised texture off the surface of whatever you’re going to draw on so I recommend grabbing some sort of acrylic finishing seal coat. I use mod podge’s iridescent shimmer acrylic sealer and regular glossy sealer to protect my finished (dried) work.Tips have not frayed whatsoever so far even with moderate use. I do use my art supplies gently with care though, so I am not doing any kind of heavy handed application to deliberately test their strength but from my use of them to customize 8 water bottles so far they are very strong and retain their pointy-ness for continuous fine detailing. Hope this helps I would get these they’re nice and worth the money with the discount especially!I don’t know what the sheerness rating means but I gave it five stars because they are NOT sheer they are OPAQUE and have no issues with sheerness. I only ever needed a single coat for applications and the coverage is beautiful. Have not tried them without a sealer coat on top, except on my stapler and stationary cup and they are still completely fine but It doesn’t get much traffic. I don’t know why anyone would NOT choose to protect their hard work."
23292,23292_1,1,,B0BYDHRZWF,Coogert,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,These are so easy to use on canvas or paper,These are so easy to use on canvas or paper
23292,23292_1,1,,B0BYDHRZWF,Coogert,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,These are so easy to use on canvas or paper,These are so easy to use on canvas or paper
23295,23295_3,3,多表面diy/定制群,B0BYDHRZWF,Coogert,US,5,0.0,positive,性价比,正面-性价比高,worth the money,"At first I just wanted a pack of 12 pens, but these were worth the money to get the 36 pack.","I like painting rocks and these work great.  I love the color variety.  At first I just wanted a pack of 12 pens, but these were worth the money to get the 36 pack.  Now I want even more!  If you are considering these pens, get them. You won't be disappointed. The only issue I have is that sometimes they don't work on a heavily painted surface, but that could just be my issue."
23296,23296_4,4,多表面diy/定制群,B0BYDHRZWF,Coogert,US,5,0.0,positive,颜色种类,正面-色彩丰富,many colors,Many colors to choose from,Bought to decorate smooth rocks from the beach. They work great.  Look great too. Many colors to choose from
23297,23297_3,3,,B0BYDHRZWF,Coogert,US,4,0.0,positive,性价比,正面-性价比高,worth the money,But other that that worth the money!,The markers were pretty vibrant.  I have used about half of them and only one is a little hard to work with. But other that that worth the money!
23303,23303_1,1,,B0BYDHRZWF,Coogert,US,5,0.0,positive,颜色种类,正面-色彩丰富,great variety,Great variety of colors and I love the extra fine tips for the small details.,Great variety of colors and I love the extra fine tips for the small details. These work great on my 3D prints made of pla filament.
23304,23304_1,1,精细绘画/插画创作群,B0BYDHRZWF,Coogert,US,3,0.0,positive,流畅性,正面-速干且平整,dry quickly,I really liked these paint markers for the detail that I wanted but they ran dry quickly.,I really liked these paint markers for the detail that I wanted but they ran dry quickly.  Got gummy like.  Disappointed.
23308,23308_2,2,,B0BYDHRZWF,Coogert,US,4,0.0,negative,流畅性,负面-出墨过多/漏墨,splatter,It can splatter a little if you write at a certain angle so practice a bit first.,"Ink opacity is amazing, it’s great even after drying. It can splatter a little if you write at a certain angle so practice a bit first. Great if you get it discounted closer to $20 bucks to make it worth."
23309,23309_5,5,,B0BYDHRZWF,Coogert,US,3,0.0,negative,流畅性,负面-出墨过多/漏墨,splatter,"Be careful if painting a rough surface, as they will splatter.","The paint settles and shaking it, even with the ball inside freely moving, does not make the paint in the tube look uniform, there is some pigment that is just stuck in place. I have not had this set of markers all that long.Also, the paint color does resemble the cap color *when dry* but it's disconcerting that it's quite a bit brighter when you're actually painting. Maybe this is just a thing when painting with an acrylic paint pen, but I expected it to be the same color coming out and when dry. You definitely need to do a test before you actually paint your workpiece with it.Despite these flaws, they work fine and are a decently fine tip. Be careful if painting a rough surface, as they will splatter."
23312,23312_1,1,多表面diy/定制群,B0BYDHRZWF,Coogert,US,5,0.0,negative,流畅性,负面-出墨过多/漏墨,splatter,"Best for rock painting fine lines, only sometimes they splatter, just need to test them first, then draw","Best for rock painting fine lines, only sometimes they splatter, just need to test them first, then draw"
23313,23313_3,3,儿童/课堂使用群,B0BYDHRZWF,Coogert,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,"You don't necessarily get the same kind of coverage you would get using a brush with regular acrylics, but they're really easy to use and are fun for rock painting and arts & crafts for kids and adults.","These paint pens are great for ""painting' details if you prefer a pen over a brush. It comes with a large assortment of colors and the pens work pretty well once you get them going. You don't necessarily get the same kind of coverage you would get using a brush with regular acrylics, but they're really easy to use and are fun for rock painting and arts & crafts for kids and adults. Definitely a lot less messy than painting with a paintbrush!"
23313,23313_3,3,儿童/课堂使用群,B0BYDHRZWF,Coogert,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,"You don't necessarily get the same kind of coverage you would get using a brush with regular acrylics, but they're really easy to use and are fun for rock painting and arts & crafts for kids and adults.","These paint pens are great for ""painting' details if you prefer a pen over a brush. It comes with a large assortment of colors and the pens work pretty well once you get them going. You don't necessarily get the same kind of coverage you would get using a brush with regular acrylics, but they're really easy to use and are fun for rock painting and arts & crafts for kids and adults. Definitely a lot less messy than painting with a paintbrush!"
23320,23320_1,1,,B0BYDHRZWF,Coogert,US,5,0.0,positive,购买与服务体验,正面-开箱/展示/运输好,fast shipping,Exactly what we wanted lightening fast shipping 5 stars 🌟,Exactly what we wanted lightening fast shipping 5 stars 🌟
23322,23322_1,1,,B0BYDHRZWF,Coogert,US,5,0.0,positive,流畅性,正面-书写流畅,writes smooth,"Nice colors, writes smoothly.","Nice colors, writes smoothly. There are no color names on the pens, so I made a color swatch."
23323,23323_1,1,,B0BYDHRZWF,Coogert,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Good quality and easy to use.,Good quality and easy to use. Love the broad spectrum of colors too!
23323,23323_1,1,,B0BYDHRZWF,Coogert,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,Good quality and easy to use.,Good quality and easy to use. Love the broad spectrum of colors too!
23324,23324_4,4,多表面diy/定制群,B0BYDHRZWF,Coogert,US,5,0.0,negative,性价比,负面-价格昂贵,expensive,Even better than my more expensive brands.,I love to paint rocks and go through a lot of paint. I really enjoyed this paint pens. They’re the best I’ve ever used actually. Even better than my more expensive brands. The paint came down the point immediately and I like that you can see everything because of the clear tube. The paint is a nice consistency and covers well. I highly recommend!
23324,23324_6,6,多表面diy/定制群,B0BYDHRZWF,Coogert,US,5,0.0,positive,色彩一致性,正面-颜色准确,consistency,The paint is a nice consistency and covers well.,I love to paint rocks and go through a lot of paint. I really enjoyed this paint pens. They’re the best I’ve ever used actually. Even better than my more expensive brands. The paint came down the point immediately and I like that you can see everything because of the clear tube. The paint is a nice consistency and covers well. I highly recommend!
23324,23324_6,6,多表面diy/定制群,B0BYDHRZWF,Coogert,US,5,0.0,positive,色彩一致性,正面-生产-品控(VS 其他笔),consistency,The paint is a nice consistency and covers well.,I love to paint rocks and go through a lot of paint. I really enjoyed this paint pens. They’re the best I’ve ever used actually. Even better than my more expensive brands. The paint came down the point immediately and I like that you can see everything because of the clear tube. The paint is a nice consistency and covers well. I highly recommend!
23326,23326_6,6,,B0BYDHRZWF,Coogert,US,5,0.0,positive,流畅性,正面-速干且平整,dry quickly,I love how they dry quickly and they stay the same color as they were before they dry.,I have spent more money than I care to admit when it comes to paint pens. Everytime I see a new kind I have to purchase to test them out. These pens are beautiful. They really only require one coat. The nibs are amazing. I love how they dry quickly and they stay the same color as they were before they dry. A lot of pens become a murky grayish color after drying but these keep a nice shiny look. I love them so much I have them subscribed now. These will not disappoint you.
23331,23331_1,1,,B0BYDHRZWF,Coogert,US,5,0.0,negative,性价比,负面-价格昂贵,expensive,I’ve tried this brand versus POSCA (which are much more expensive) and these are far superior.,"I’ve tried this brand versus POSCA (which are much more expensive) and these are far superior. The tip is finer, the felt tip doesn’t shed (like the other ones do), and they’re so much brighter and smoother to paint with."
23332,23332_1,1,,B0BYDHRZWF,Coogert,US,5,0.0,positive,购买与服务体验,正面-开箱/展示/运输好,fast shipping,"Excellent quality, fast shipping.","Excellent quality, fast shipping. Absolutely love!"
23334,23334_1,1,,B0BYDHRZWF,Coogert,US,5,0.0,positive,性价比,正面-性价比高,good price,I've been searching for a good set for a good price.,I've been searching for a good set for a good price. I love to color and these are great! I low key think I might buy more just to have them as backup!
23335,23335_1,1,,B0BYDHRZWF,Coogert,US,4,0.0,positive,笔身与易用性,正面-易于使用,easy to use,"Took a little longer to get the color to flow, but once it did these were very easy to use.","Took a little longer to get the color to flow, but once it did these were very easy to use. Pigment is great. Recommend"
23335,23335_1,1,,B0BYDHRZWF,Coogert,US,4,0.0,positive,教育与启发,正面-适合初学者,easy to use,"Took a little longer to get the color to flow, but once it did these were very easy to use.","Took a little longer to get the color to flow, but once it did these were very easy to use. Pigment is great. Recommend"
23337,23337_1,1,,B0BYDHRZWF,Coogert,US,2,0.0,positive,颜色种类,正面-色彩丰富,many colors,"I like how many colors there are and that it doesn't bleed through, but it takes a minute to even get the markers to where they're able to be used and they run out really quickly...you have to keep pumping them to get more color.","I like how many colors there are and that it doesn't bleed through, but it takes a minute to even get the markers to where they're able to be used and they run out really quickly...you have to keep pumping them to get more color. They are also not that ""fine tipped"" and for bigger areas, the color fades out really fast and looks all streaky."
23337,23337_1,1,,B0BYDHRZWF,Coogert,US,2,0.0,negative,笔头表现,负面-按压泵吸差/漏墨,have to keep pumping,"I like how many colors there are and that it doesn't bleed through, but it takes a minute to even get the markers to where they're able to be used and they run out really quickly...you have to keep pumping them to get more color.","I like how many colors there are and that it doesn't bleed through, but it takes a minute to even get the markers to where they're able to be used and they run out really quickly...you have to keep pumping them to get more color. They are also not that ""fine tipped"" and for bigger areas, the color fades out really fast and looks all streaky."
23337,23337_1,1,,B0BYDHRZWF,Coogert,US,2,0.0,negative,流畅性,负面-出墨过多/漏墨,bleed through,"I like how many colors there are and that it doesn't bleed through, but it takes a minute to even get the markers to where they're able to be used and they run out really quickly...you have to keep pumping them to get more color.","I like how many colors there are and that it doesn't bleed through, but it takes a minute to even get the markers to where they're able to be used and they run out really quickly...you have to keep pumping them to get more color. They are also not that ""fine tipped"" and for bigger areas, the color fades out really fast and looks all streaky."
23337,23337_1,1,,B0BYDHRZWF,Coogert,US,2,0.0,negative,场景表现,负面-不适合着色书/填色,bleed through,"I like how many colors there are and that it doesn't bleed through, but it takes a minute to even get the markers to where they're able to be used and they run out really quickly...you have to keep pumping them to get more color.","I like how many colors there are and that it doesn't bleed through, but it takes a minute to even get the markers to where they're able to be used and they run out really quickly...you have to keep pumping them to get more color. They are also not that ""fine tipped"" and for bigger areas, the color fades out really fast and looks all streaky."
23337,23337_2,2,,B0BYDHRZWF,Coogert,US,2,0.0,negative,色彩饱和度与混合,负面-遮盖力差/透明,streaky,"They are also not that ""fine tipped"" and for bigger areas, the color fades out really fast and looks all streaky.","I like how many colors there are and that it doesn't bleed through, but it takes a minute to even get the markers to where they're able to be used and they run out really quickly...you have to keep pumping them to get more color. They are also not that ""fine tipped"" and for bigger areas, the color fades out really fast and looks all streaky."
23337,23337_2,2,,B0BYDHRZWF,Coogert,US,2,0.0,negative,绘画表现,负面-涂色不均,streaky,"They are also not that ""fine tipped"" and for bigger areas, the color fades out really fast and looks all streaky.","I like how many colors there are and that it doesn't bleed through, but it takes a minute to even get the markers to where they're able to be used and they run out really quickly...you have to keep pumping them to get more color. They are also not that ""fine tipped"" and for bigger areas, the color fades out really fast and looks all streaky."
23337,23337_2,2,,B0BYDHRZWF,Coogert,US,2,0.0,negative,表面/介质表现,负面-在石头上表现差,streaky,"They are also not that ""fine tipped"" and for bigger areas, the color fades out really fast and looks all streaky.","I like how many colors there are and that it doesn't bleed through, but it takes a minute to even get the markers to where they're able to be used and they run out really quickly...you have to keep pumping them to get more color. They are also not that ""fine tipped"" and for bigger areas, the color fades out really fast and looks all streaky."
23345,23345_1,1,多表面diy/定制群,B0BYDHRZWF,Coogert,US,5,0.0,positive,场景表现,正面-多表面DIY,perfect for rock painting,These acrylic paint markers were perfect for rock painting.,"These acrylic paint markers were perfect for rock painting. The colors were bright and gorgeous, they didn’t run or leak. I would buy these over and over again"
23346,23346_1,1,,B0BYDHRZWF,Coogert,US,4,0.0,negative,笔头耐用性,负面-寿命不匹配,dry out,Work ok dry out easy if you don't use them so take out and just make a few lines and circles DOODLE just get fresh wet paint in the tips .,Work ok dry out easy if you don't use them so take out and just make a few lines and circles DOODLE just get fresh wet paint in the tips .  That's a tip . LoL
23351,23351_1,1,,B0BYDHRZWF,Coogert,US,5,0.0,positive,性价比,正面-性价比高,worth the price | well worth the price,Great product well worth the price,Great product well worth the price
23353,23353_1,1,,B0BYDHRZWF,Coogert,US,3,0.0,positive,性价比,正面-性价比高,good price,Not all that we received work and some the mixing ball is stuck so you can’t get the paint to blend but they are a good price for those that actually work.,Not all that we received work and some the mixing ball is stuck so you can’t get the paint to blend but they are a good price for those that actually work. Likely wouldn’t buy again.
23355,23355_1,1,精细绘画/插画创作群,B0BYDHRZWF,Coogert,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,High quality and easy to use.,High quality and easy to use. Very useful for fine detail touch up. Opaque enough for just one pass.
23355,23355_1,1,精细绘画/插画创作群,B0BYDHRZWF,Coogert,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,High quality and easy to use.,High quality and easy to use. Very useful for fine detail touch up. Opaque enough for just one pass.
23359,23359_3,3,填色/大面积上色群,B0BYDHRZWF,Coogert,US,5,0.0,positive,色彩饱和度与混合,正面-遮盖力强/不透明,great coverage,"Great coverage with the darker colors, you may need two coats with some of the lighter colors if you are going over a dark background.","This is a great set of acrylic paint pens!  Nice range of colors.  Great coverage with the darker colors,  you may need two coats with some of the lighter colors if you are going over a dark background.  So easy to use, and be creative.  There are so many projects you can use these for.  This set has a finer tip, so be aware of that.  And do follow the directions on how to use them!  Otherwise the color may not flow.  Great product for the creative ones!"
23359,23359_4,4,填色/大面积上色群,B0BYDHRZWF,Coogert,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,"So easy to use, and be creative.","This is a great set of acrylic paint pens!  Nice range of colors.  Great coverage with the darker colors,  you may need two coats with some of the lighter colors if you are going over a dark background.  So easy to use, and be creative.  There are so many projects you can use these for.  This set has a finer tip, so be aware of that.  And do follow the directions on how to use them!  Otherwise the color may not flow.  Great product for the creative ones!"
23359,23359_4,4,填色/大面积上色群,B0BYDHRZWF,Coogert,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,"So easy to use, and be creative.","This is a great set of acrylic paint pens!  Nice range of colors.  Great coverage with the darker colors,  you may need two coats with some of the lighter colors if you are going over a dark background.  So easy to use, and be creative.  There are so many projects you can use these for.  This set has a finer tip, so be aware of that.  And do follow the directions on how to use them!  Otherwise the color may not flow.  Great product for the creative ones!"
23367,23367_2,2,,B0BYDHRZWF,Coogert,US,3,0.0,positive,性价比,正面-性价比高,alternative to,I am searching for a cost effective alternative to POSCA pens and these are not it.,"These pens are okay for certain applications, but definitely disappointed. I am searching for a cost effective alternative to POSCA pens and these are not it. Colors are way too translucent, runny. these would be fine for alot of people...but not if you have posca level expectations. I know"
23367,23367_3,3,,B0BYDHRZWF,Coogert,US,3,0.0,negative,色彩饱和度与混合,负面-遮盖力差/透明,runny,"Colors are way too translucent, runny.","These pens are okay for certain applications, but definitely disappointed. I am searching for a cost effective alternative to POSCA pens and these are not it. Colors are way too translucent, runny. these would be fine for alot of people...but not if you have posca level expectations. I know"
23369,23369_2,2,填色/大面积上色群,B0BYDHRZWF,Coogert,US,3,0.0,positive,流畅性,正面-书写流畅,flows well,But so far the ink isn't clogging the tip so the ink flows well and doesn't just suddenly drop a glob of ink ruining what ever you are coloring like many I've ordered so I guess for the price it's ok,There are several repeat colors and several that had a lid that was one color but the ink wasn't the same. But so far the ink isn't clogging the tip so the ink flows well and doesn't just suddenly drop a glob of ink ruining what ever you are coloring like many I've ordered so I guess for the price it's ok
23370,23370_1,1,,B0BYDHRZWF,Coogert,US,5,0.0,positive,色彩饱和度与混合,正面-遮盖力强/不透明,great coverage,Easy to use with great coverage with just 1 coat,Easy to use with great coverage with just 1 coat
23370,23370_1,1,,B0BYDHRZWF,Coogert,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Easy to use with great coverage with just 1 coat,Easy to use with great coverage with just 1 coat
23370,23370_1,1,,B0BYDHRZWF,Coogert,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,Easy to use with great coverage with just 1 coat,Easy to use with great coverage with just 1 coat
