review_id,sentence_id,sentence_index,primary_segment,Asin,Brand,Nation,Rating,sentence_polarity,sentiment_type,feature_dimension,feature_tag,matched_keywords,Sentence,Content
18336,18336_1,1,多表面diy/定制群,B07NS6WPNR,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,"Beautiful, Vibrant, ,bold, easy to use, Cost effective.","Beautiful, Vibrant, ,bold, easy to use, Cost effective. Fast shipping. Same-day delivery. Perfect for my little DIY project. Highly recommend to others that depend/rely upon reviews. Such as myself.Not thee greatest display in the pic I took. Just wanted to share an example of the contrast quickly as I could, in my brown skin in comparison to how vibrant the shimmer is & also since it doesn't list myself as an verified customer. Lol"
18336,18336_1,1,多表面diy/定制群,B07NS6WPNR,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,"Beautiful, Vibrant, ,bold, easy to use, Cost effective.","Beautiful, Vibrant, ,bold, easy to use, Cost effective. Fast shipping. Same-day delivery. Perfect for my little DIY project. Highly recommend to others that depend/rely upon reviews. Such as myself.Not thee greatest display in the pic I took. Just wanted to share an example of the contrast quickly as I could, in my brown skin in comparison to how vibrant the shimmer is & also since it doesn't list myself as an verified customer. Lol"
18336,18336_2,2,多表面diy/定制群,B07NS6WPNR,ARTISTRO,US,5,0.0,positive,购买与服务体验,正面-开箱/展示/运输好,fast shipping,Fast shipping.,"Beautiful, Vibrant, ,bold, easy to use, Cost effective. Fast shipping. Same-day delivery. Perfect for my little DIY project. Highly recommend to others that depend/rely upon reviews. Such as myself.Not thee greatest display in the pic I took. Just wanted to share an example of the contrast quickly as I could, in my brown skin in comparison to how vibrant the shimmer is & also since it doesn't list myself as an verified customer. Lol"
18344,18344_7,7,纸面手账/装饰书写群,B07NS6WPNR,ARTISTRO,US,5,0.0,positive,笔头耐用性,正面-寿命长,long lasting,"So, great for cards, but not supper long lasting pens.","I purchased beautiful thank you notes for our 40th Wedding Anniversary.  The envelopes were darker with blue, green, burgundy and violet,.  These lovely pens helped make my writing look even more elegant.  This came with 3 gold and 3 silver.  The envelopes had gold on the flaps.  I did use 2 gold pens to write about 30 cards, then the ink/paint was running out.  So, great for cards, but not supper long lasting pens."
18344,18344_7,7,纸面手账/装饰书写群,B07NS6WPNR,ARTISTRO,US,5,0.0,positive,墨水特性,正面-持久/防水,long lasting,"So, great for cards, but not supper long lasting pens.","I purchased beautiful thank you notes for our 40th Wedding Anniversary.  The envelopes were darker with blue, green, burgundy and violet,.  These lovely pens helped make my writing look even more elegant.  This came with 3 gold and 3 silver.  The envelopes had gold on the flaps.  I did use 2 gold pens to write about 30 cards, then the ink/paint was running out.  So, great for cards, but not supper long lasting pens."
18344,18344_7,7,纸面手账/装饰书写群,B07NS6WPNR,ARTISTRO,US,5,0.0,positive,容量,正面-容量大/耐用,long lasting,"So, great for cards, but not supper long lasting pens.","I purchased beautiful thank you notes for our 40th Wedding Anniversary.  The envelopes were darker with blue, green, burgundy and violet,.  These lovely pens helped make my writing look even more elegant.  This came with 3 gold and 3 silver.  The envelopes had gold on the flaps.  I did use 2 gold pens to write about 30 cards, then the ink/paint was running out.  So, great for cards, but not supper long lasting pens."
18350,18350_2,2,纸面手账/装饰书写群,B07NS6WPNR,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Easy to use...pretty!,Used these to make personal ornaments/gift tags.  Easy to use...pretty!
18350,18350_2,2,纸面手账/装饰书写群,B07NS6WPNR,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,Easy to use...pretty!,Used these to make personal ornaments/gift tags.  Easy to use...pretty!
18358,18358_2,2,纸面手账/装饰书写群,B07NS6WPNR,ARTISTRO,US,5,0.0,negative,色彩饱和度与混合,负面-遮盖力差/透明,see through,"""Sheer"" means the ability to see through something.","I'm not sure what ""sheerness"" means. ""Sheer"" means the ability to see through something. I don't think it applies here. The box should tell the user to ""shake well"" before using. You also have to shake and push the tip down while using or the ink won't flow. But these pens do a beautiful job and last quite a while. I addressed 60 holiday cards with one pen and still have ink left. We'll see if they store well for another year."
18358,18358_4,4,纸面手账/装饰书写群,B07NS6WPNR,ARTISTRO,US,5,0.0,positive,笔头表现,正面-按压泵吸顺畅,shake well,"The box should tell the user to ""shake well"" before using.","I'm not sure what ""sheerness"" means. ""Sheer"" means the ability to see through something. I don't think it applies here. The box should tell the user to ""shake well"" before using. You also have to shake and push the tip down while using or the ink won't flow. But these pens do a beautiful job and last quite a while. I addressed 60 holiday cards with one pen and still have ink left. We'll see if they store well for another year."
18358,18358_5,5,纸面手账/装饰书写群,B07NS6WPNR,ARTISTRO,US,5,0.0,positive,笔头表现,正面-按压泵吸顺畅,push the tip down,You also have to shake and push the tip down while using or the ink won't flow.,"I'm not sure what ""sheerness"" means. ""Sheer"" means the ability to see through something. I don't think it applies here. The box should tell the user to ""shake well"" before using. You also have to shake and push the tip down while using or the ink won't flow. But these pens do a beautiful job and last quite a while. I addressed 60 holiday cards with one pen and still have ink left. We'll see if they store well for another year."
18358,18358_5,5,纸面手账/装饰书写群,B07NS6WPNR,ARTISTRO,US,5,0.0,negative,流畅性,负面-干涩/刮纸/断墨,won t flow,You also have to shake and push the tip down while using or the ink won't flow.,"I'm not sure what ""sheerness"" means. ""Sheer"" means the ability to see through something. I don't think it applies here. The box should tell the user to ""shake well"" before using. You also have to shake and push the tip down while using or the ink won't flow. But these pens do a beautiful job and last quite a while. I addressed 60 holiday cards with one pen and still have ink left. We'll see if they store well for another year."
18364,18364_2,2,精细绘画/插画创作群,B07NS6WPNR,ARTISTRO,US,5,0.0,negative,流畅性,负面-干涩/刮纸/断墨,skipping,They just glide beautifully and no paint skipping and the color is saturated.,These paint pens are what I've been looking for! They just glide beautifully and no paint skipping and the color is saturated. I use these on my art projects and I need to order another set so I don't run out their that good!
18370,18370_1,1,精细绘画/插画创作群,B07NS6WPNR,ARTISTRO,US,4,0.0,positive,容量,正面-容量大/耐用,longevity,I can't say anything about the longevity because I only had a small spot I had to use them.,I can't say anything about the longevity because I only had a small spot I had to use them. I tool leather and when I use my letter stamps to put initials on Bible covers and other projects I use the fine tip gold and silver pens for my letters to make them pop. These pens worked well for that fine detailed work.
18376,18376_2,2,多表面diy/定制群,B07NS6WPNR,ARTISTRO,US,5,0.0,positive,绘画表现,正面-线条表现好/可控,consistent lines,The pens offer more consistent lines than a paint brush,Just what I needed to finish some Mandala rocks.  The pens offer more consistent lines than a paint brush
18380,18380_1,1,多表面diy/定制群,B07NS6WPNR,ARTISTRO,US,4,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Easy to use and convenient paint pens for crafting.,"Easy to use and convenient paint pens for crafting. While it's finer than a standard marker, these aren't as fine as a Pilot Fineliner or Staedtler Triplus fineliner pen if that's the line width / precision you're looking for."
18380,18380_1,1,多表面diy/定制群,B07NS6WPNR,ARTISTRO,US,4,0.0,positive,教育与启发,正面-适合初学者,easy to use,Easy to use and convenient paint pens for crafting.,"Easy to use and convenient paint pens for crafting. While it's finer than a standard marker, these aren't as fine as a Pilot Fineliner or Staedtler Triplus fineliner pen if that's the line width / precision you're looking for."
18382,18382_1,1,精细绘画/插画创作群,B07NS6WPNR,ARTISTRO,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,These are easy to use and provide a neat line.,These are easy to use and provide a neat line. The metallic aspect creates a lovely addition to my artwork.
18382,18382_1,1,精细绘画/插画创作群,B07NS6WPNR,ARTISTRO,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,These are easy to use and provide a neat line.,These are easy to use and provide a neat line. The metallic aspect creates a lovely addition to my artwork.
18400,18400_1,1,多表面diy/定制群,B07NS6WPNR,ARTISTRO,US,5,0.0,positive,场景表现,正面-多表面DIY,perfect for rock painting,Perfect for rock painting and any ideas you have that need a fine line.,Perfect for rock painting and any ideas you have that need a fine line. Great colors.
18409,18409_4,4,儿童/课堂使用群,B07NS6WPNR,ARTISTRO,US,4,0.0,positive,性价比,正面-性价比高,affordable,I just wish they were more affordable for teachers to buy in bulk.,These are amazing. They write on any material. I’m an art teacher and my students love them. I just wish they were more affordable for teachers to buy in bulk.
18445,18445_1,1,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,性价比,正面-性价比高,deal,"This was a good deal, but ...","This was a good deal, but ... it took quite awhile to get the paint pen to work.  I think I was pounding on the pen tip for about 10 minutes - not wanting to give up.  I had purchased it to use on our granddaughter's new (dark wood) rocking chair - I had planned to write a personal inscription on the underside of the darkly stained wooden seat and this white paint pen worked wonderfully (ONCE I was able to get the ink to flow).  I am very happy that it wasn't dried out before I even got to use it.  So, if you purchase this and think it won't write, I'd recommend having a little more patience and tell you to continue pressing down on the tip because the ink will (eventually) start flowing out.  Overall, I am very satisfied that I was able to write ""nicely"" with this paint pen.  And, I'm even happier that it came in a set ... so, I'll have more for 'future' gifts.  After I finished writing our personal message on the underside of the seat, I sprayed a clear coat over it to be sure that it wouldn't scratch off easily."
18445,18445_5,5,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,5,0.0,negative,笔头耐用性,负面-寿命不匹配,dried out,I am very happy that it wasn't dried out before I even got to use it.,"This was a good deal, but ... it took quite awhile to get the paint pen to work.  I think I was pounding on the pen tip for about 10 minutes - not wanting to give up.  I had purchased it to use on our granddaughter's new (dark wood) rocking chair - I had planned to write a personal inscription on the underside of the darkly stained wooden seat and this white paint pen worked wonderfully (ONCE I was able to get the ink to flow).  I am very happy that it wasn't dried out before I even got to use it.  So, if you purchase this and think it won't write, I'd recommend having a little more patience and tell you to continue pressing down on the tip because the ink will (eventually) start flowing out.  Overall, I am very satisfied that I was able to write ""nicely"" with this paint pen.  And, I'm even happier that it came in a set ... so, I'll have more for 'future' gifts.  After I finished writing our personal message on the underside of the seat, I sprayed a clear coat over it to be sure that it wouldn't scratch off easily."
18453,18453_2,2,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,3,0.0,negative,色彩饱和度与混合,负面-遮盖力差/透明,show through,The marker was not dark enough to show through the fabric.,Did not work well on linen fabric. The marker was not dark enough to show through the fabric.
18472,18472_1,1,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,性价比,正面-性价比高,great price,Great price !,Great price ! These pens make rock painting that much easier. Highly recommend
18475,18475_1,1,精细绘画/插画创作群,B07P6HXKCJ,FLYMAX,US,4,0.0,negative,色彩饱和度与混合,负面-遮盖力差/透明,watery,"I thought it would cover other colors like a good thick acrylic paint, but it was very watery like...","I thought it would cover other colors like a good thick acrylic paint, but it was very watery like... I needed it for fine art and I still use it."
18503,18503_1,1,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,笔身与易用性,正面-材质/做工好,sturdy,I bought these pens because my boss didn't want to replace is sturdy old calculator which is upwards of 25 years old now.,"I bought these pens because my boss didn't want to replace is sturdy old calculator which is upwards of 25 years old now.  The numbers which were bright white had faded off the keypad which is grey.  I purchased these on the hopes it would work.... and they did.  Very easy to use once you prime the pen.  It was neat, my boss is happy that he can now see the numbers again and he has extra pens now to use on whatever he wants.These work great on plastic.  We let the paint dry overnight before using the calculator.  I have used them on paper as well and they work fine on paper."
18503,18503_2,2,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,5,0.0,negative,色彩饱和度与混合,负面-暗淡/褪色,faded,The numbers which were bright white had faded off the keypad which is grey.,"I bought these pens because my boss didn't want to replace is sturdy old calculator which is upwards of 25 years old now.  The numbers which were bright white had faded off the keypad which is grey.  I purchased these on the hopes it would work.... and they did.  Very easy to use once you prime the pen.  It was neat, my boss is happy that he can now see the numbers again and he has extra pens now to use on whatever he wants.These work great on plastic.  We let the paint dry overnight before using the calculator.  I have used them on paper as well and they work fine on paper."
18503,18503_5,5,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Very easy to use once you prime the pen.,"I bought these pens because my boss didn't want to replace is sturdy old calculator which is upwards of 25 years old now.  The numbers which were bright white had faded off the keypad which is grey.  I purchased these on the hopes it would work.... and they did.  Very easy to use once you prime the pen.  It was neat, my boss is happy that he can now see the numbers again and he has extra pens now to use on whatever he wants.These work great on plastic.  We let the paint dry overnight before using the calculator.  I have used them on paper as well and they work fine on paper."
18503,18503_5,5,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,Very easy to use once you prime the pen.,"I bought these pens because my boss didn't want to replace is sturdy old calculator which is upwards of 25 years old now.  The numbers which were bright white had faded off the keypad which is grey.  I purchased these on the hopes it would work.... and they did.  Very easy to use once you prime the pen.  It was neat, my boss is happy that he can now see the numbers again and he has extra pens now to use on whatever he wants.These work great on plastic.  We let the paint dry overnight before using the calculator.  I have used them on paper as well and they work fine on paper."
18508,18508_2,2,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,1,0.0,negative,流畅性,负面-出墨过多/漏墨,leaked,It completely leaked on my guest book like paint pouring out of a pen.,These DO NOT work like pens on wood. It completely leaked on my guest book like paint pouring out of a pen. Would not recommend!! Sadly didn’t test these prior to my wedding and ended up using a sharpie as guestbook pen. So bummed.
18516,18516_1,1,精细绘画/插画创作群,B07P6HXKCJ,FLYMAX,US,4,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Super easy to use.,"Super easy to use. On some surfaces, such as paper and some rougher woods it can slash a little paint but in some instances I like that effect! It is super fine point so you can really get detailed if you need to. The paint doesn’t glop out all at once. I find it to be one of the easier paint markers I’ve encountered."
18516,18516_1,1,精细绘画/插画创作群,B07P6HXKCJ,FLYMAX,US,4,0.0,positive,教育与启发,正面-适合初学者,easy to use,Super easy to use.,"Super easy to use. On some surfaces, such as paper and some rougher woods it can slash a little paint but in some instances I like that effect! It is super fine point so you can really get detailed if you need to. The paint doesn’t glop out all at once. I find it to be one of the easier paint markers I’ve encountered."
18535,18535_2,2,精细绘画/插画创作群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,笔头耐用性,正面-寿命长,lasts a long time,"Very sharp points for writing, ink is very good, it's perfect for what I wanted to use it for and and each pen lasts a long time.","i wanted the pens for an art project, At the hobby store they cost 3 times as much. Very sharp points for writing, ink is very good, it's perfect for what I wanted to use it for and and each pen lasts a long time. Very satisfied. Thank you!"
18535,18535_2,2,精细绘画/插画创作群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,墨水特性,正面-续航长,lasts a long time,"Very sharp points for writing, ink is very good, it's perfect for what I wanted to use it for and and each pen lasts a long time.","i wanted the pens for an art project, At the hobby store they cost 3 times as much. Very sharp points for writing, ink is very good, it's perfect for what I wanted to use it for and and each pen lasts a long time. Very satisfied. Thank you!"
18553,18553_4,4,儿童/课堂使用群,B07P6HXKCJ,FLYMAX,US,5,0.0,negative,笔身与易用性,负面-材质/做工差,break,"The paint flows smoothly, and the tips don't break or leak even in the hands of kids.","I tried a different brand before I tried these. The first one was so disappointing that I nearly gave up. Then I found these. The paint flows smoothly, and the tips don't break or leak even in the hands of kids. Love them!"
18555,18555_4,4,精细绘画/插画创作群,B07P6HXKCJ,FLYMAX,US,1,0.0,negative,色彩饱和度与混合,负面-遮盖力差/透明,very sheer,If sheer means clear then yes very sheer!,"Speedy delivery, was very excited to use. Project ready to start drawing onto and found pens not working as described. Shook for many minutes, pumped nib until liquid blobbed out and then tried on different colour paper and even on top of the black which I bought it for and it’s like painting in clear liquid that leaves a shiny surface! If sheer means clear then yes very sheer!"
18555,18555_4,4,精细绘画/插画创作群,B07P6HXKCJ,FLYMAX,US,1,0.0,negative,色彩饱和度与混合,负面-叠色/混合困难,very sheer,If sheer means clear then yes very sheer!,"Speedy delivery, was very excited to use. Project ready to start drawing onto and found pens not working as described. Shook for many minutes, pumped nib until liquid blobbed out and then tried on different colour paper and even on top of the black which I bought it for and it’s like painting in clear liquid that leaves a shiny surface! If sheer means clear then yes very sheer!"
18567,18567_4,4,精细绘画/插画创作群,B07P6HXKCJ,FLYMAX,US,5,0.0,negative,性价比,负面-价格昂贵,over priced,Maybe over priced for what they are..,Good pens did the job I needed.. Lovely to use for writing and drawing.. Fine tip on the pen. Maybe over priced for what they are.. Alot smaller than I was expecting
18571,18571_2,2,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,Its perfect and easy to use,Just what I needed for writing the name of my model tank. Its perfect and easy to use
18571,18571_2,2,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,Its perfect and easy to use,Just what I needed for writing the name of my model tank. Its perfect and easy to use
18584,18584_3,3,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,流畅性,正面-速干且平整,dried quickly,"The tip is fine, which is perfect, the ink was smooth, opaque, and dried quickly without smudging.","I bought these white marker pens to write on champagne bottles from special celebrations at work, hoping to store them as keepsakes. They worked beautifully! The tip is fine, which is perfect, the ink was smooth, opaque, and dried quickly without smudging. Even after handling the bottles, the writing stayed intact and looked elegant. A fantastic choice for anyone looking to personalize dark colored glass surfaces for special occasions. Highly recommend!"
18607,18607_2,2,设计工作/专业工作群,B07P6HXKCJ,FLYMAX,US,5,0.0,negative,色彩饱和度与混合,负面-遮盖力差/透明,show through,I use to find it hard to draw small white details with a white gel/ink pen as it does not show through that well.These acrylic paint pens are a lifesaver!,"This is perfect for my handdrawn illustrations. I use to find it hard to draw small white details with a white gel/ink pen as it does not show through that well.These acrylic paint pens are a lifesaver! I shook the pen a few times and pressed it down, it worked instantly. It is so easy to use and I don’t have to constantly keep going over the little design like I usually do. The white paint shows and it is perfect for the little finishing touches on my illustrations!"
18607,18607_4,4,设计工作/专业工作群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,It is so easy to use and I don’t have to constantly keep going over the little design like I usually do.,"This is perfect for my handdrawn illustrations. I use to find it hard to draw small white details with a white gel/ink pen as it does not show through that well.These acrylic paint pens are a lifesaver! I shook the pen a few times and pressed it down, it worked instantly. It is so easy to use and I don’t have to constantly keep going over the little design like I usually do. The white paint shows and it is perfect for the little finishing touches on my illustrations!"
18607,18607_4,4,设计工作/专业工作群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,It is so easy to use and I don’t have to constantly keep going over the little design like I usually do.,"This is perfect for my handdrawn illustrations. I use to find it hard to draw small white details with a white gel/ink pen as it does not show through that well.These acrylic paint pens are a lifesaver! I shook the pen a few times and pressed it down, it worked instantly. It is so easy to use and I don’t have to constantly keep going over the little design like I usually do. The white paint shows and it is perfect for the little finishing touches on my illustrations!"
18631,18631_7,7,精细绘画/插画创作群,B07P6HXKCJ,FLYMAX,US,4,0.0,negative,流畅性,负面-出墨过多/漏墨,splatter,"One thing to note is if you're drawing over a bumpy surface, the ink has a tendency to splatter which might make it harder for craft or textured pieces.","The tips of these pens are nice and fine, which makes for better precision and detailing. The ink flow is good too. I bought these pens for art purposes and I needed a paint pen with a nice fine tip. I sometimes use white paint pens to draw over painted pictures, or to add extra highlights to a subject. I tested these pens on black paper, and an acrylic piece that was mixed with Liquitex pouring medium so it dried with a glossy finish. It looked really good on both surfaces and it dried well on the glossy surface of my painting when I thought it wouldn't. One thing to note is if you're drawing over a bumpy surface, the ink has a tendency to splatter which might make it harder for craft or textured pieces. But all in all these pens do a great job."
18644,18644_1,1,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,笔身与易用性,正面-材质/做工好,sturdy,"Great for crafting, tips were fine, strong and sturdy.","Great for crafting, tips were fine, strong and sturdy."
18645,18645_3,3,精细绘画/插画创作群,B07P6HXKCJ,FLYMAX,US,5,0.0,negative,笔头耐用性,负面-寿命不匹配,dried out,No pooling or dried out markers.,I bought 2 packs of these for a class art project. Every one worked perfectly. No pooling or dried out markers. 8th grade students used them easily. Paint was opaque when applied to a cd. I would recommend; performed as promised.
18658,18658_3,3,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,墨水特性,正面-干燥快/防涂抹,not bleed,They did not bleed out in clots of paint or get dry while writing.,"I used these to record names & dates on a wooden growth chart. The tip is the perfect size for the smaller writing that I did to mark the dates. They did not bleed out in clots of paint or get dry while writing. I’m very pleased with how my chart turned out. I highly recommended them for doing small writing on wooden projects. I’m sure they work great on smoother surfaces, such as glass, chalkboard, etc., but I haven’t tried that yet."
18677,18677_2,2,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,4,0.0,negative,流畅性,负面-出墨过多/漏墨,blotchy,"A bit blotchy on wood surface, other then that it's a good product.","Used this on my child's growth chart. A bit blotchy on wood surface, other then that it's a good product. Comes with 6 markers so that's a deal in itself."
18677,18677_2,2,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,4,0.0,negative,绘画表现,负面-涂色不均,blotchy,"A bit blotchy on wood surface, other then that it's a good product.","Used this on my child's growth chart. A bit blotchy on wood surface, other then that it's a good product. Comes with 6 markers so that's a deal in itself."
18677,18677_3,3,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,4,0.0,positive,性价比,正面-性价比高,deal,Comes with 6 markers so that's a deal in itself.,"Used this on my child's growth chart. A bit blotchy on wood surface, other then that it's a good product. Comes with 6 markers so that's a deal in itself."
18708,18708_3,3,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,购买与服务体验,正面-开箱/展示/运输好,arrived quickly,Arrived quickly.,Love them. Work great for painting rocks. Arrived quickly.
18714,18714_7,7,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,4,0.0,positive,墨水特性,正面-续航长,still going strong,they are STILL going strong!,"I loved this product! I use it to write on plastic cards... just wish it had a slightly thinner line. Similar line thickness as a “thin” sharpie. I was looking for a thinner line similar to the “ultra thin” sharpie.But, it is still an amazing product! I would purchase again (once these pens run out of ink)... they are STILL going strong!"
18716,18716_1,1,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,4,0.0,positive,表面/介质表现,正面-在深色纸张上显色好,opaque on black paper,very opaque on black paper.,very opaque on black paper. when writing tho it does like spray ? dunno if i put that right but and curtain angles it like sprays because its plastic not a felt tip . good tho
18735,18735_4,4,纸面手账/装饰书写群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,流畅性,正面-速干且平整,quick dry,"For anyone into hand lettering on wood, chalkboard or acrylic, I highly recommend these quick drying paint pens.","Great flow for a fine point paint pen. I love these pens! I was able to do a handful of projects with 1 pen! For anyone into hand lettering on wood, chalkboard or acrylic, I highly recommend these quick drying paint pens. The paint is opaque."
18735,18735_4,4,纸面手账/装饰书写群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,墨水特性,正面-干燥快/防涂抹,quick dry,"For anyone into hand lettering on wood, chalkboard or acrylic, I highly recommend these quick drying paint pens.","Great flow for a fine point paint pen. I love these pens! I was able to do a handful of projects with 1 pen! For anyone into hand lettering on wood, chalkboard or acrylic, I highly recommend these quick drying paint pens. The paint is opaque."
18753,18753_1,1,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,4,0.0,negative,色彩饱和度与混合,负面-暗淡/褪色,faded,"I was trying to write on a ribbon type fabric, which it doesn't do very well with, as it soaks in and becomes really faded, but on other materials it's pretty sweet!","I was trying to write on a ribbon type fabric, which it doesn't do very well with, as it soaks in and becomes really faded, but on other materials it's pretty sweet!"
18764,18764_4,4,儿童/课堂使用群,B07P6HXKCJ,FLYMAX,US,2,0.0,negative,笔头耐用性,负面-寿命不匹配,dried out,They have dried out.,I bought these for my daughter for her painting. I ordered in July31. Today is Aug 8 and none of them are working. They have dried out. Disappointed they worked well at first.
18765,18765_5,5,纸面手账/装饰书写群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,笔头表现,正面-细节控制好,crisp line,Nice crisp lines.,We had a decoration with black lettering on it.  The lettering was hard to see.  Used these to fill in the letters to make them stand out.  Worked perfectly.  Nice crisp lines.  Good paint flow.
18765,18765_5,5,纸面手账/装饰书写群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,绘画表现,正面-线条表现好/可控,crisp lines,Nice crisp lines.,We had a decoration with black lettering on it.  The lettering was hard to see.  Used these to fill in the letters to make them stand out.  Worked perfectly.  Nice crisp lines.  Good paint flow.
18766,18766_1,1,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,笔身与易用性,正面-易于使用,easy to use,These White Paint Pens are very easy to use.,"These White Paint Pens are very easy to use. They are not sheer for my usage, which is great. I use them to refresh the raised numbers on plastic cards, like bank, debit, credit cards! It is difficult to see, use and scan cards once the paint on the numbers has faded. The paint seems to fade frequently even when cards are kept in sleeves.Used carefully, it is easy to use the White paint pens and they make the letters and numbers appear so bright and clear. If pressed too hard, the paint will spread beyond the number, but it was easy to quickly wipe away the excess with a cotton swab, a thin point tweezer or a metal nail file. Using these Pens saves a lot of time, particularly during pandemic when it is sometimes difficult to reach rep’s and to order duplicate cards without having to frequently change account numbers .These also worked on backs of remotes, battery compartments  or plastic items, bottoms of rechargeable candles, wood items.  These “highlight” items with raised lettering There’s a number of ideas that one could use these."
18766,18766_1,1,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,5,0.0,positive,教育与启发,正面-适合初学者,easy to use,These White Paint Pens are very easy to use.,"These White Paint Pens are very easy to use. They are not sheer for my usage, which is great. I use them to refresh the raised numbers on plastic cards, like bank, debit, credit cards! It is difficult to see, use and scan cards once the paint on the numbers has faded. The paint seems to fade frequently even when cards are kept in sleeves.Used carefully, it is easy to use the White paint pens and they make the letters and numbers appear so bright and clear. If pressed too hard, the paint will spread beyond the number, but it was easy to quickly wipe away the excess with a cotton swab, a thin point tweezer or a metal nail file. Using these Pens saves a lot of time, particularly during pandemic when it is sometimes difficult to reach rep’s and to order duplicate cards without having to frequently change account numbers .These also worked on backs of remotes, battery compartments  or plastic items, bottoms of rechargeable candles, wood items.  These “highlight” items with raised lettering There’s a number of ideas that one could use these."
18766,18766_4,4,多表面diy/定制群,B07P6HXKCJ,FLYMAX,US,5,0.0,negative,色彩饱和度与混合,负面-暗淡/褪色,faded,"It is difficult to see, use and scan cards once the paint on the numbers has faded.","These White Paint Pens are very easy to use. They are not sheer for my usage, which is great. I use them to refresh the raised numbers on plastic cards, like bank, debit, credit cards! It is difficult to see, use and scan cards once the paint on the numbers has faded. The paint seems to fade frequently even when cards are kept in sleeves.Used carefully, it is easy to use the White paint pens and they make the letters and numbers appear so bright and clear. If pressed too hard, the paint will spread beyond the number, but it was easy to quickly wipe away the excess with a cotton swab, a thin point tweezer or a metal nail file. Using these Pens saves a lot of time, particularly during pandemic when it is sometimes difficult to reach rep’s and to order duplicate cards without having to frequently change account numbers .These also worked on backs of remotes, battery compartments  or plastic items, bottoms of rechargeable candles, wood items.  These “highlight” items with raised lettering There’s a number of ideas that one could use these."
